"","StuID","Tier","SchlID","TeachID","Tx","Cohort","Keep","Time","t","NWFcls","NWFwrc","ORFwc","SAwrS","SAsrS","SAtoS","RMwidRS","RMwdaRS","na"
"1659",859,2,10,35,"control",1,1,3,2,NA,NA,NA,NA,NA,581,NA,NA,"miss"
"1660",867,2,10,35,"control",1,1,3,2,NA,NA,NA,NA,NA,587,NA,NA,"miss"
"1661",868,2,10,35,"control",1,1,3,2,NA,NA,NA,NA,NA,547,NA,NA,"miss"
"1662",870,2,10,35,"control",1,1,3,2,NA,NA,NA,NA,NA,605,NA,NA,"miss"
"1663",873,2,10,36,"control",1,1,3,2,NA,NA,NA,NA,NA,587,NA,NA,"miss"
"1664",874,2,10,36,"control",1,1,3,2,NA,NA,NA,NA,NA,581,NA,NA,"miss"
"1665",875,2,10,36,"control",1,1,3,2,NA,NA,NA,NA,NA,600,NA,NA,"miss"
"1666",877,2,10,36,"control",1,1,3,2,NA,NA,NA,NA,NA,589,NA,NA,"miss"
"1667",883,2,10,36,"control",1,1,3,2,NA,NA,NA,NA,NA,595,NA,NA,"miss"
"1668",884,2,10,36,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1669",885,2,10,36,"control",1,1,3,2,NA,NA,NA,NA,NA,600,NA,NA,"miss"
"1670",886,2,10,36,"control",1,1,3,2,NA,NA,NA,NA,NA,552,NA,NA,"miss"
"1671",888,2,10,36,"control",1,1,3,2,NA,NA,NA,NA,NA,591,NA,NA,"miss"
"1672",894,2,10,36,"control",1,1,3,2,NA,NA,NA,NA,NA,635,NA,NA,"miss"
"1673",898,2,10,37,"control",1,1,3,2,NA,NA,NA,NA,NA,541,NA,NA,"miss"
"1674",902,2,10,37,"control",1,1,3,2,NA,NA,NA,NA,NA,593,NA,NA,"miss"
"1675",1068,2,12,41,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1676",1070,2,12,41,"control",1,1,3,2,NA,NA,NA,NA,NA,579,NA,NA,"miss"
"1677",1073,2,12,41,"control",1,1,3,2,NA,NA,NA,NA,NA,536,NA,NA,"miss"
"1678",1079,2,12,41,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1679",1086,2,12,42,"control",1,1,3,2,NA,NA,NA,NA,NA,567,NA,NA,"miss"
"1680",1087,2,12,42,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1681",1090,2,12,42,"control",1,1,3,2,NA,NA,NA,NA,NA,569,NA,NA,"miss"
"1682",1093,2,12,42,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1683",1096,2,12,43,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1684",1103,2,12,43,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1685",1105,2,12,43,"control",1,1,3,2,NA,NA,NA,NA,NA,602,NA,NA,"miss"
"1686",1106,2,12,43,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1687",1113,2,12,43,"control",1,1,3,2,NA,NA,NA,NA,NA,581,NA,NA,"miss"
"1688",1115,2,12,43,"control",1,1,3,2,NA,NA,NA,NA,NA,589,NA,NA,"miss"
"1689",710,2,16,5,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1690",724,2,16,5,"control",1,1,3,2,NA,NA,NA,NA,NA,543,NA,NA,"miss"
"1691",773,2,16,5,"control",1,1,3,2,NA,NA,NA,NA,NA,518,NA,NA,"miss"
"1692",774,2,16,5,"control",1,1,3,2,NA,NA,NA,NA,NA,563,NA,NA,"miss"
"1693",779,2,16,5,"control",1,1,3,2,NA,NA,NA,NA,NA,573,NA,NA,"miss"
"1694",702,2,16,6,"control",1,1,3,2,NA,NA,NA,NA,NA,563,NA,NA,"miss"
"1695",735,2,16,6,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1696",785,2,16,6,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1697",730,2,16,49,"control",1,1,3,2,NA,NA,NA,NA,NA,545,NA,NA,"miss"
"1698",740,2,16,49,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1699",746,2,16,49,"control",1,1,3,2,NA,NA,NA,NA,NA,526,NA,NA,"miss"
"1700",3180,2,25,106,"control",1,1,3,2,NA,NA,NA,NA,NA,605,NA,NA,"miss"
"1701",3186,2,25,106,"control",1,1,3,2,NA,NA,NA,NA,NA,605,NA,NA,"miss"
"1702",3194,2,25,106,"control",1,1,3,2,NA,NA,NA,NA,NA,595,NA,NA,"miss"
"1703",3242,2,25,106,"control",1,1,3,2,NA,NA,NA,NA,NA,616,NA,NA,"miss"
"1704",3256,2,25,106,"control",1,1,3,2,NA,NA,NA,NA,NA,549,NA,NA,"miss"
"1705",3286,2,25,106,"control",1,1,3,2,NA,NA,NA,NA,NA,577,NA,NA,"miss"
"1706",3302,2,25,106,"control",1,1,3,2,NA,NA,NA,NA,NA,560,NA,NA,"miss"
"1707",3346,2,25,106,"control",1,1,3,2,NA,NA,NA,NA,NA,571,NA,NA,"miss"
"1708",3126,2,25,107,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1709",3128,2,25,107,"control",1,1,3,2,NA,NA,NA,NA,NA,587,NA,NA,"miss"
"1710",3238,2,25,107,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1711",3254,2,25,107,"control",1,1,3,2,NA,NA,NA,NA,NA,560,NA,NA,"miss"
"1712",3288,2,25,107,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1713",3318,2,25,107,"control",1,1,3,2,NA,NA,NA,NA,NA,589,NA,NA,"miss"
"1714",3322,2,25,107,"control",1,1,3,2,NA,NA,NA,NA,NA,552,NA,NA,"miss"
"1715",3352,2,25,107,"control",1,1,3,2,NA,NA,NA,NA,NA,556,NA,NA,"miss"
"1716",3151,2,26,109,"control",1,1,3,2,NA,NA,NA,NA,NA,591,NA,NA,"miss"
"1717",3176,2,26,109,"control",1,1,3,2,NA,NA,NA,NA,NA,610,NA,NA,"miss"
"1718",3208,2,26,109,"control",1,1,3,2,NA,NA,NA,NA,NA,585,NA,NA,"miss"
"1719",3225,2,26,109,"control",1,1,3,2,NA,NA,NA,NA,NA,621,NA,NA,"miss"
"1720",3246,2,26,109,"control",1,1,3,2,NA,NA,NA,NA,NA,579,NA,NA,"miss"
"1721",3272,2,26,109,"control",1,1,3,2,NA,NA,NA,NA,NA,600,NA,NA,"miss"
"1722",3306,2,26,109,"control",1,1,3,2,NA,NA,NA,NA,NA,602,NA,NA,"miss"
"1723",3310,2,26,109,"control",1,1,3,2,NA,NA,NA,NA,NA,583,NA,NA,"miss"
"1724",3210,2,26,110,"control",1,1,3,2,NA,NA,NA,NA,NA,562,NA,NA,"miss"
"1725",3226,2,26,110,"control",1,1,3,2,NA,NA,NA,NA,NA,591,NA,NA,"miss"
"1726",3245,2,26,110,"control",1,1,3,2,NA,NA,NA,NA,NA,600,NA,NA,"miss"
"1727",6136,2,26,110,"control",1,1,3,2,NA,NA,NA,NA,NA,571,NA,NA,"miss"
"1728",3153,2,26,111,"control",1,1,3,2,NA,NA,NA,NA,NA,569,NA,NA,"miss"
"1729",3165,2,26,111,"control",1,1,3,2,NA,NA,NA,NA,NA,523,NA,NA,"miss"
"1730",3221,2,26,111,"control",1,1,3,2,NA,NA,NA,NA,NA,547,NA,NA,"miss"
"1731",3230,2,26,111,"control",1,1,3,2,NA,NA,NA,NA,NA,551,NA,NA,"miss"
"1732",3244,2,26,111,"control",1,1,3,2,NA,NA,NA,NA,NA,605,NA,NA,"miss"
"1733",5670,2,27,116,"control",1,1,3,2,NA,NA,NA,NA,NA,571,NA,NA,"miss"
"1734",5674,2,27,116,"control",1,1,3,2,NA,NA,NA,NA,NA,600,NA,NA,"miss"
"1735",5698,2,27,116,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1736",5714,2,27,116,"control",1,1,3,2,NA,NA,NA,NA,NA,543,NA,NA,"miss"
"1737",5716,2,27,116,"control",1,1,3,2,NA,NA,NA,NA,NA,534,NA,NA,"miss"
"1738",5737,2,27,116,"control",1,1,3,2,NA,NA,NA,NA,NA,595,NA,NA,"miss"
"1739",5742,2,27,116,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1740",5692,2,27,117,"control",1,1,3,2,NA,NA,NA,NA,NA,618,NA,NA,"miss"
"1741",5713,2,27,117,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1742",5738,2,27,117,"control",1,1,3,2,NA,NA,NA,NA,NA,573,NA,NA,"miss"
"1743",5689,2,27,118,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1744",5704,2,27,118,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1745",5837,2,28,122,"control",1,1,3,2,NA,NA,NA,NA,NA,621,NA,NA,"miss"
"1746",5852,2,28,122,"control",1,1,3,2,NA,NA,NA,NA,NA,571,NA,NA,"miss"
"1747",5875,2,28,122,"control",1,1,3,2,NA,NA,NA,NA,NA,549,NA,NA,"miss"
"1748",5887,2,28,122,"control",1,1,3,2,NA,NA,NA,NA,NA,600,NA,NA,"miss"
"1749",5902,2,28,122,"control",1,1,3,2,NA,NA,NA,NA,NA,543,NA,NA,"miss"
"1750",5879,2,28,123,"control",1,1,3,2,NA,NA,NA,NA,NA,563,NA,NA,"miss"
"1751",5858,2,28,124,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1752",5867,2,28,124,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1753",5869,2,28,124,"control",1,1,3,2,NA,NA,NA,NA,NA,600,NA,NA,"miss"
"1754",5871,2,28,124,"control",1,1,3,2,NA,NA,NA,NA,NA,575,NA,NA,"miss"
"1755",5872,2,28,124,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1756",5834,2,28,125,"control",1,1,3,2,NA,NA,NA,NA,NA,552,NA,NA,"miss"
"1757",5897,2,28,125,"control",1,1,3,2,NA,NA,NA,NA,NA,595,NA,NA,"miss"
"1758",5901,2,28,125,"control",1,1,3,2,NA,NA,NA,NA,NA,562,NA,NA,"miss"
"1759",5904,2,28,125,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1760",5775,2,28,162,"control",1,1,3,2,NA,NA,NA,NA,NA,543,NA,NA,"miss"
"1761",6005,2,29,127,"control",1,1,3,2,NA,NA,NA,NA,NA,577,NA,NA,"miss"
"1762",6006,2,29,127,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1763",6009,2,29,127,"control",1,1,3,2,NA,NA,NA,NA,NA,581,NA,NA,"miss"
"1764",6044,2,29,127,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1765",6059,2,29,127,"control",1,1,3,2,NA,NA,NA,NA,NA,639,NA,NA,"miss"
"1766",6086,2,29,127,"control",1,1,3,2,NA,NA,NA,NA,NA,605,NA,NA,"miss"
"1767",6092,2,29,127,"control",1,1,3,2,NA,NA,NA,NA,NA,560,NA,NA,"miss"
"1768",6094,2,29,127,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1769",6101,2,29,127,"control",1,1,3,2,NA,NA,NA,NA,NA,593,NA,NA,"miss"
"1770",6104,2,29,127,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1771",6031,2,29,128,"control",1,1,3,2,NA,NA,NA,NA,NA,591,NA,NA,"miss"
"1772",6045,2,29,128,"control",1,1,3,2,NA,NA,NA,NA,NA,585,NA,NA,"miss"
"1773",6062,2,29,128,"control",1,1,3,2,NA,NA,NA,NA,NA,560,NA,NA,"miss"
"1774",6065,2,29,128,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1775",6076,2,29,128,"control",1,1,3,2,NA,NA,NA,NA,NA,552,NA,NA,"miss"
"1776",6081,2,29,128,"control",1,1,3,2,NA,NA,NA,NA,NA,625,NA,NA,"miss"
"1777",6004,2,29,129,"control",1,1,3,2,NA,NA,NA,NA,NA,558,NA,NA,"miss"
"1778",6010,2,29,129,"control",1,1,3,2,NA,NA,NA,NA,NA,569,NA,NA,"miss"
"1779",6021,2,29,129,"control",1,1,3,2,NA,NA,NA,NA,NA,598,NA,NA,"miss"
"1780",6095,2,29,129,"control",1,1,3,2,NA,NA,NA,NA,NA,593,NA,NA,"miss"
"1781",6102,2,29,129,"control",1,1,3,2,NA,NA,NA,NA,NA,605,NA,NA,"miss"
"1782",6003,2,29,130,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1783",6028,2,29,130,"control",1,1,3,2,NA,NA,NA,NA,NA,602,NA,NA,"miss"
"1784",6034,2,29,130,"control",1,1,3,2,NA,NA,NA,NA,NA,607,NA,NA,"miss"
"1785",6035,2,29,130,"control",1,1,3,2,NA,NA,NA,NA,NA,552,NA,NA,"miss"
"1786",6048,2,29,130,"control",1,1,3,2,NA,NA,NA,NA,NA,571,NA,NA,"miss"
"1787",6051,2,29,130,"control",1,1,3,2,NA,NA,NA,NA,NA,593,NA,NA,"miss"
"1788",6056,2,29,130,"control",1,1,3,2,NA,NA,NA,NA,NA,618,NA,NA,"miss"
"1789",6075,2,29,130,"control",1,1,3,2,NA,NA,NA,NA,NA,562,NA,NA,"miss"
"1790",6088,2,29,130,"control",1,1,3,2,NA,NA,NA,NA,NA,571,NA,NA,"miss"
"1791",6098,2,29,130,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1792",5929,2,30,132,"control",1,1,3,2,NA,NA,NA,NA,NA,549,NA,NA,"miss"
"1793",5933,2,30,132,"control",1,1,3,2,NA,NA,NA,NA,NA,562,NA,NA,"miss"
"1794",5939,2,30,132,"control",1,1,3,2,NA,NA,NA,NA,NA,595,NA,NA,"miss"
"1795",5967,2,30,132,"control",1,1,3,2,NA,NA,NA,NA,NA,549,NA,NA,"miss"
"1796",5969,2,30,132,"control",1,1,3,2,NA,NA,NA,NA,NA,579,NA,NA,"miss"
"1797",5995,2,30,132,"control",1,1,3,2,NA,NA,NA,NA,NA,569,NA,NA,"miss"
"1798",5924,2,30,133,"control",1,1,3,2,NA,NA,NA,NA,NA,616,NA,NA,"miss"
"1799",5931,2,30,133,"control",1,1,3,2,NA,NA,NA,NA,NA,591,NA,NA,"miss"
"1800",5932,2,30,133,"control",1,1,3,2,NA,NA,NA,NA,NA,560,NA,NA,"miss"
"1801",5968,2,30,133,"control",1,1,3,2,NA,NA,NA,NA,NA,607,NA,NA,"miss"
"1802",2840,2,34,144,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1803",2843,2,34,144,"control",1,1,3,2,NA,NA,NA,NA,NA,551,NA,NA,"miss"
"1804",2844,2,34,144,"control",1,1,3,2,NA,NA,NA,NA,NA,591,NA,NA,"miss"
"1805",2846,2,34,144,"control",1,1,3,2,NA,NA,NA,NA,NA,581,NA,NA,"miss"
"1806",2851,2,34,144,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1807",2856,2,34,144,"control",1,1,3,2,NA,NA,NA,NA,NA,613,NA,NA,"miss"
"1808",2858,2,34,144,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1809",2817,2,34,145,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1810",2818,2,34,145,"control",1,1,3,2,NA,NA,NA,NA,NA,569,NA,NA,"miss"
"1811",2819,2,34,145,"control",1,1,3,2,NA,NA,NA,NA,NA,579,NA,NA,"miss"
"1812",2820,2,34,145,"control",1,1,3,2,NA,NA,NA,NA,NA,573,NA,NA,"miss"
"1813",2827,2,34,145,"control",1,1,3,2,NA,NA,NA,NA,NA,567,NA,NA,"miss"
"1814",2829,2,34,145,"control",1,1,3,2,NA,NA,NA,NA,NA,534,NA,NA,"miss"
"1815",2832,2,34,145,"control",1,1,3,2,NA,NA,NA,NA,NA,573,NA,NA,"miss"
"1816",2835,2,34,145,"control",1,1,3,2,NA,NA,NA,NA,NA,530,NA,NA,"miss"
"1817",2862,2,34,146,"control",1,1,3,2,NA,NA,NA,NA,NA,569,NA,NA,"miss"
"1818",2866,2,34,146,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1819",2868,2,34,146,"control",1,1,3,2,NA,NA,NA,NA,NA,589,NA,NA,"miss"
"1820",2872,2,34,146,"control",1,1,3,2,NA,NA,NA,NA,NA,573,NA,NA,"miss"
"1821",2874,2,34,146,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1822",2876,2,34,146,"control",1,1,3,2,NA,NA,NA,NA,NA,591,NA,NA,"miss"
"1823",2878,2,34,146,"control",1,1,3,2,NA,NA,NA,NA,NA,591,NA,NA,"miss"
"1824",3047,2,35,147,"control",1,1,3,2,NA,NA,NA,NA,NA,547,NA,NA,"miss"
"1825",3048,2,35,147,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1826",3050,2,35,147,"control",1,1,3,2,NA,NA,NA,NA,NA,648,NA,NA,"miss"
"1827",3054,2,35,147,"control",1,1,3,2,NA,NA,NA,NA,NA,530,NA,NA,"miss"
"1828",3056,2,35,147,"control",1,1,3,2,NA,NA,NA,NA,NA,532,NA,NA,"miss"
"1829",3057,2,35,147,"control",1,1,3,2,NA,NA,NA,NA,NA,558,NA,NA,"miss"
"1830",3059,2,35,147,"control",1,1,3,2,NA,NA,NA,NA,NA,545,NA,NA,"miss"
"1831",3060,2,35,147,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1832",3063,2,35,147,"control",1,1,3,2,NA,NA,NA,NA,NA,552,NA,NA,"miss"
"1833",3068,2,35,147,"control",1,1,3,2,NA,NA,NA,NA,NA,585,NA,NA,"miss"
"1834",2853,2,36,144,"control",1,1,3,2,NA,NA,NA,NA,NA,575,NA,NA,"miss"
"1835",2821,2,36,145,"control",1,1,3,2,NA,NA,NA,NA,NA,591,NA,NA,"miss"
"1836",2950,2,36,149,"control",1,1,3,2,NA,NA,NA,NA,NA,589,NA,NA,"miss"
"1837",2956,2,36,149,"control",1,1,3,2,NA,NA,NA,NA,NA,526,NA,NA,"miss"
"1838",2960,2,36,149,"control",1,1,3,2,NA,NA,NA,NA,NA,585,NA,NA,"miss"
"1839",2965,2,36,149,"control",1,1,3,2,NA,NA,NA,NA,NA,551,NA,NA,"miss"
"1840",2969,2,36,149,"control",1,1,3,2,NA,NA,NA,NA,NA,541,NA,NA,"miss"
"1841",2970,2,36,149,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1842",2922,2,36,231,"control",1,1,3,2,NA,NA,NA,NA,NA,575,NA,NA,"miss"
"1843",2923,2,36,231,"control",1,1,3,2,NA,NA,NA,NA,NA,575,NA,NA,"miss"
"1844",2924,2,36,231,"control",1,1,3,2,NA,NA,NA,NA,NA,628,NA,NA,"miss"
"1845",2928,2,36,231,"control",1,1,3,2,NA,NA,NA,NA,NA,530,NA,NA,"miss"
"1846",2930,2,36,231,"control",1,1,3,2,NA,NA,NA,NA,NA,569,NA,NA,"miss"
"1847",2932,2,36,231,"control",1,1,3,2,NA,NA,NA,NA,NA,554,NA,NA,"miss"
"1848",2934,2,36,231,"control",1,1,3,2,NA,NA,NA,NA,NA,526,NA,NA,"miss"
"1849",2936,2,36,231,"control",1,1,3,2,NA,NA,NA,NA,NA,573,NA,NA,"miss"
"1850",2937,2,36,231,"control",1,1,3,2,NA,NA,NA,NA,NA,521,NA,NA,"miss"
"1851",2939,2,36,231,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1852",2941,2,36,231,"control",1,1,3,2,NA,NA,NA,NA,NA,595,NA,NA,"miss"
"1853",2943,2,36,231,"control",1,1,3,2,NA,NA,NA,NA,NA,585,NA,NA,"miss"
"1854",2944,2,36,231,"control",1,1,3,2,NA,NA,NA,NA,NA,563,NA,NA,"miss"
"1855",4010,2,37,202,"control",1,1,3,2,NA,NA,NA,NA,NA,547,NA,NA,"miss"
"1856",4019,2,37,203,"control",1,1,3,2,NA,NA,NA,NA,NA,583,NA,NA,"miss"
"1857",4026,2,37,203,"control",1,1,3,2,NA,NA,NA,NA,NA,621,NA,NA,"miss"
"1858",4027,2,37,203,"control",1,1,3,2,NA,NA,NA,NA,NA,589,NA,NA,"miss"
"1859",4029,2,37,203,"control",1,1,3,2,NA,NA,NA,NA,NA,554,NA,NA,"miss"
"1860",4031,2,37,203,"control",1,1,3,2,NA,NA,NA,NA,NA,575,NA,NA,"miss"
"1861",4218,2,37,203,"control",1,1,3,2,NA,NA,NA,NA,NA,581,NA,NA,"miss"
"1862",4039,2,37,204,"control",1,1,3,2,NA,NA,NA,NA,NA,510,NA,NA,"miss"
"1863",4043,2,37,204,"control",1,1,3,2,NA,NA,NA,NA,NA,552,NA,NA,"miss"
"1864",4049,2,37,204,"control",1,1,3,2,NA,NA,NA,NA,NA,567,NA,NA,"miss"
"1865",4051,2,37,204,"control",1,1,3,2,NA,NA,NA,NA,NA,565,NA,NA,"miss"
"1866",4053,2,37,204,"control",1,1,3,2,NA,NA,NA,NA,NA,579,NA,NA,"miss"
"1867",4058,2,37,204,"control",1,1,3,2,NA,NA,NA,NA,NA,610,NA,NA,"miss"
"1868",4060,2,37,204,"control",1,1,3,2,NA,NA,NA,NA,NA,595,NA,NA,"miss"
"1869",4061,2,37,205,"control",1,1,3,2,NA,NA,NA,NA,NA,523,NA,NA,"miss"
"1870",4065,2,37,205,"control",1,1,3,2,NA,NA,NA,NA,NA,579,NA,NA,"miss"
"1871",4066,2,37,205,"control",1,1,3,2,NA,NA,NA,NA,NA,523,NA,NA,"miss"
"1872",4067,2,37,205,"control",1,1,3,2,NA,NA,NA,NA,NA,560,NA,NA,"miss"
"1873",4070,2,37,205,"control",1,1,3,2,NA,NA,NA,NA,NA,583,NA,NA,"miss"
"1874",4071,2,37,205,"control",1,1,3,2,NA,NA,NA,NA,NA,573,NA,NA,"miss"
"1875",4072,2,37,205,"control",1,1,3,2,NA,NA,NA,NA,NA,595,NA,NA,"miss"
"1876",4073,2,37,205,"control",1,1,3,2,NA,NA,NA,NA,NA,589,NA,NA,"miss"
"1877",4076,2,37,205,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1878",4084,2,37,205,"control",1,1,3,2,NA,NA,NA,NA,NA,581,NA,NA,"miss"
"1879",4185,2,39,210,"control",1,1,3,2,NA,NA,NA,NA,NA,595,NA,NA,"miss"
"1880",4197,2,39,210,"control",1,1,3,2,NA,NA,NA,NA,NA,585,NA,NA,"miss"
"1881",4200,2,39,210,"control",1,1,3,2,NA,NA,NA,NA,NA,583,NA,NA,"miss"
"1882",4219,2,39,211,"control",1,1,3,2,NA,NA,NA,NA,NA,524,NA,NA,"miss"
"1883",4229,2,39,212,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1884",4233,2,39,212,"control",1,1,3,2,NA,NA,NA,NA,NA,508,NA,NA,"miss"
"1885",4234,2,39,212,"control",1,1,3,2,NA,NA,NA,NA,NA,639,NA,NA,"miss"
"1886",4236,2,39,212,"control",1,1,3,2,NA,NA,NA,NA,NA,571,NA,NA,"miss"
"1887",4248,2,39,212,"control",1,1,3,2,NA,NA,NA,NA,NA,563,NA,NA,"miss"
"1888",4599,2,43,167,"control",1,1,3,2,NA,NA,NA,NA,NA,577,NA,NA,"miss"
"1889",4600,2,43,167,"control",1,1,3,2,NA,NA,NA,NA,NA,581,NA,NA,"miss"
"1890",4601,2,43,167,"control",1,1,3,2,NA,NA,NA,NA,NA,616,NA,NA,"miss"
"1891",4602,2,43,167,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1892",4603,2,43,167,"control",1,1,3,2,NA,NA,NA,NA,NA,560,NA,NA,"miss"
"1893",4605,2,43,167,"control",1,1,3,2,NA,NA,NA,NA,NA,581,NA,NA,"miss"
"1894",4610,2,43,167,"control",1,1,3,2,NA,NA,NA,NA,NA,598,NA,NA,"miss"
"1895",4612,2,43,167,"control",1,1,3,2,NA,NA,NA,NA,NA,628,NA,NA,"miss"
"1896",4614,2,43,167,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1897",4615,2,43,167,"control",1,1,3,2,NA,NA,NA,NA,NA,602,NA,NA,"miss"
"1898",4616,2,43,167,"control",1,1,3,2,NA,NA,NA,NA,NA,613,NA,NA,"miss"
"1899",6108,2,43,167,"control",1,1,3,2,NA,NA,NA,NA,NA,616,NA,NA,"miss"
"1900",4661,2,43,168,"control",1,1,3,2,NA,NA,NA,NA,NA,616,NA,NA,"miss"
"1901",4663,2,43,168,"control",1,1,3,2,NA,NA,NA,NA,NA,571,NA,NA,"miss"
"1902",4664,2,43,168,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1903",4672,2,43,168,"control",1,1,3,2,NA,NA,NA,NA,NA,610,NA,NA,"miss"
"1904",4617,2,43,169,"control",1,1,3,2,NA,NA,NA,NA,NA,635,NA,NA,"miss"
"1905",4618,2,43,169,"control",1,1,3,2,NA,NA,NA,NA,NA,591,NA,NA,"miss"
"1906",4620,2,43,169,"control",1,1,3,2,NA,NA,NA,NA,NA,635,NA,NA,"miss"
"1907",4622,2,43,169,"control",1,1,3,2,NA,NA,NA,NA,NA,560,NA,NA,"miss"
"1908",4624,2,43,169,"control",1,1,3,2,NA,NA,NA,NA,NA,589,NA,NA,"miss"
"1909",4629,2,43,169,"control",1,1,3,2,NA,NA,NA,NA,NA,591,NA,NA,"miss"
"1910",4634,2,43,169,"control",1,1,3,2,NA,NA,NA,NA,NA,589,NA,NA,"miss"
"1911",4678,2,43,170,"control",1,1,3,2,NA,NA,NA,NA,NA,585,NA,NA,"miss"
"1912",4681,2,43,170,"control",1,1,3,2,NA,NA,NA,NA,NA,581,NA,NA,"miss"
"1913",4689,2,43,170,"control",1,1,3,2,NA,NA,NA,NA,NA,598,NA,NA,"miss"
"1914",4692,2,43,170,"control",1,1,3,2,NA,NA,NA,NA,NA,587,NA,NA,"miss"
"1915",4643,2,43,223,"control",1,1,3,2,NA,NA,NA,NA,NA,567,NA,NA,"miss"
"1916",4645,2,43,223,"control",1,1,3,2,NA,NA,NA,NA,NA,556,NA,NA,"miss"
"1917",4647,2,43,223,"control",1,1,3,2,NA,NA,NA,NA,NA,587,NA,NA,"miss"
"1918",4702,2,43,224,"control",1,1,3,2,NA,NA,NA,NA,NA,577,NA,NA,"miss"
"1919",4706,2,43,224,"control",1,1,3,2,NA,NA,NA,NA,NA,616,NA,NA,"miss"
"1920",4709,2,43,224,"control",1,1,3,2,NA,NA,NA,NA,NA,593,NA,NA,"miss"
"1921",6111,2,43,224,"control",1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1922",4484,2,44,225,"control",1,1,3,2,NA,NA,NA,NA,NA,613,NA,NA,"miss"
"1923",4487,2,44,225,"control",1,1,3,2,NA,NA,NA,NA,NA,625,NA,NA,"miss"
"1924",4493,2,44,225,"control",1,1,3,2,NA,NA,NA,NA,NA,616,NA,NA,"miss"
"1925",4494,2,44,225,"control",1,1,3,2,NA,NA,NA,NA,NA,639,NA,NA,"miss"
